Name,Date,Time,Venue,Address,Tickets Buying Urls,Filter
Danielle Bradbery (18+ Event),9 Mar,"6:00 pm GMT-5,11:00 pm GMT-5",The Mercury Lounge,"217 E Houston St, New York, NY, United States",https://www.vividseats.com/danielle-bradbery-tickets-new-york-mercury-lounge-ny-3-9-2023--concerts-country-and-folk/production/4259784?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/t/104007494?came_from=209 | https://www.eventticketscenter.com/danielle-bradbery-new-york-03-09-2023/5510255/t | https://www.ticketsmarter.com/e/danielle-bradbery-tickets-new-york-3-9-2023-mercury-lounge-ny/5510255 | https://www.closeseats.com/new-york/pop-rock-concerts/danielle-bradbery-tickets/5510255,next_month
Sara Baras,26 Mar,3:00 pm GMT-5,New York City Center,"131 W 55th St, New York, NY, United States",https://www.vividseats.com/sara-baras-tickets-new-york-new-york-city-center-3-26-2023--theater-ballet-and-dance/production/4138220?utm_medium=organic&utm_source=google_eventsearch | https://www.ticketsmarter.com/e/sara-baras-alma-tickets-new-york-3-26-2023-new-york-city-center-mainstage/5363280 | https://www.ticketclub.com/tickets/sara-baras-alma-2023-03-26-5363280 | https://newyorkconcerts.nyc/dates/alma-mar-26-2023-3-00-pm/,next_month
Vienna Philharmonic,5 Mar,"2:00 pm GMT-5,5:00 pm GMT-5",Stern Auditorium / Perelman Stage,"881 7th Ave, New York, NY, United States",https://www.vividseats.com/vienna-philharmonic-orchestra-tickets-carnegie-hall---isaac-stern-auditorium-2023-03-05-14:00:00--concerts-classical/production/3979971?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/t/1025925683?came_from=209 | https://www.ticketsmarter.com/e/vienna-philharmonic-orchestra-christian-thielemann-tickets-new-york-3-5-2023-carnegie-hall-isaac-stern-auditorium/5299004 | https://www.carnegiehall.org/Calendar/2023/03/05/Vienna-Philharmonic-0200PM | https://bachtrack.com/concert-event/vienna-philharmonic-vienna-philharmonic-carnegie-hall-stern-auditoriumperelman-stage-5-march-2023/367917,next_month
Goose,"8 Mar,12 Mar","8:00 pm GMT-5,11:00 pm GMT-5",The Capitol Theatre,"149 Westchester Ave, Port Chester, NY, United States",https://www.eventticketscenter.com/goose-port-chester-03-08-2023/5438200/t | https://allevents.in/port%20chester/goose-18-event/10000486639340367 | https://www.eventbrite.com/e/goose-18-event-tickets-486639340367 | https://www.stagefronttickets.com/events/4205302/goose-18-event-tickets-capitol-theatre-port-chester | https://www.thecapitoltheatre.com/events/detail/goose,next_month
Adam Doleac @ Bowery Ballroom,14 Mar,"7:00 pm GMT-5,11:00 pm GMT-5",The Bowery Ballroom,"6 Delancey St, New York, NY, United States",https://ticketmaster.evyy.net/c/253185/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fadam-doleac-barstool-whiskey-wonderland-tour-new-york-new-york-03-14-2023%2Fevent%2F00005D3EAC98508E | https://www.songkick.com/concerts/40675521-adam-doleac-at-bowery-ballroom?utm_medium=organic&utm_source=microformat | https://www.vividseats.com/adam-doleac-parking-tickets-new-york-bowery-ballroom-parking-3-14-2023--concerts-country-and-folk/production/4256997?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/t/1026397440?came_from=209 | https://mercuryeastpresents.com/tm-attraction/adam-doleac/,next_month
James McMurtry,26 Mar,4:00 pm GMT-5,City Winery New York City,"Park, 25 11th Ave, at Hudson River, New York, NY, United States",https://www.songkick.com/concerts/40780658-james-mcmurtry-at-city-winery-pier-57?utm_medium=organic&utm_source=microformat | https://www.eventticketscenter.com/james-mcmurtry-new-york-03-26-2023/5473388/t,next_month
A Beautiful Noise,8 Mar,"2:00 pm GMT-5,7:00 pm GMT-5",Broadhurst Theatre,"235 W 44th St, New York, NY, United States",https://www.vividseats.com/a-beautiful-noise-tickets-new-york-broadhurst-theatre-3-8-2023--theater-musical/production/3987992?utm_medium=organic&utm_source=google_eventsearch | https://www.ticketsmarter.com/e/a-beautiful-noise-the-neil-diamond-musical-tickets-new-york-3-8-2023-broadhurst-theatre/5191933 | https://www.closeseats.com/new-york/broadway/a-beautiful-noise-the-neil-diamond-musical-tickets/5191933 | https://www.meetandgreetticket.com/Events/5191933/A-Beautiful-Noise-The-Neil-Diamond-Musical-Tickets | https://seatgeek.com/a-beautiful-noise-new-york-tickets/broadhurst-theatre-2023-03-08-2-pm/broadway/5730486,next_month
New York Rangers vs. Columbus Blue Jackets NHL 22/23,28 Mar,"7:00 pm GMT-5,11:00 pm GMT-5",Madison Square gardens,"Madison Square N, New York, NY, United States",https://www.axs.com/events/446752/columbus-blue-jackets-at-new-york-rangers-tickets | https://suitehop.com/venues/madison-square-garden-suites/columbus-blue-jackets-at-new-york-rangers-march-28-2023-700-pm/glass-seats-113385 | https://www.vividseats.com/new-york-rangers-tickets-madison-square-garden-3-28-2023--sports-nhl-hockey/production/4013277?utm_medium=organic&utm_source=google_eventsearch | https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fnew-york-rangers-vs-columbus-blue-new-york-new-york-03-28-2023%2Fevent%2F3B005CE798340D5A | https://www.msg.com/calendar/madison-square-garden-march-2023-new-york-rangers-vs-columbus-blue-jackets,next_month
Meeting Mozart,18 Mar,"1:00 pm GMT-5,5:00 pm GMT-5",tilles center,"720 Northern Blvd, Brookville, NY, United States",https://www.vividseats.com/mozart-tickets-brookville-tilles-center-concert-hall-3-18-2023--concerts-classical/production/4054736?utm_medium=organic&utm_source=google_eventsearch | https://www.boxofficeticketsales.com/5260228/meeting-mozart-tickets-sat-3-18-2023-krasnoff-theater-at-tilles-center | https://www.ticketsmarter.com/e/meeting-mozart-tickets-brookville-3-18-2023-krasnoff-theater-at-tilles-center/5260228 | https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fmeeting-mozart-brookville-new-york-03-18-2023%2Fevent%2F00005CEDF2EE6D81 | https://tillescenter.org/event/meeting-mozart/,next_month
A Beautiful Noise,"16 Mar,17 Mar","7:00 pm GMT-5,12:00 am GMT-5",Broadhurst Theatre,"235 W 44th St, New York, NY, United States",https://www.vividseats.com/a-beautiful-noise-tickets-new-york-broadhurst-theatre-3-16-2023--theater-musical/production/3988002?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/e/1025484998-a-beautiful-noise-at-broadhurst-theatre?came_from=209 | https://www.eventticketscenter.com/a-beautiful-noise-the-neil-diamond-musical-new-york-03-16-2023/5191943/t | https://www.boxofficeticketsales.com/5191943/a-beautiful-noise-the-neil-diamond-musical-tickets-thu-3-16-2023-broadhurst-theatre | https://www.bigtowntickets.com/Events/Broadway-Tickets/A-Beautiful-Noise-The-Neil-Diamond-Musical-2023-03-16-19-00-00,next_month
New York Philharmonic,"30 Mar,31 Mar","7:30 pm GMT-5,12:30 am GMT-5",David Geffen Hall,"10 Lincoln Center Plaza, New York, NY, United States",https://www.vividseats.com/new-york-philharmonic-tickets-new-york-david-geffen-hall-3-30-2023--concerts-opera/production/3942775?utm_medium=organic&utm_source=google_eventsearch | https://festivaly.eu/en/new-york-philharmonic-david-geffen-hall-new-york-2023-18 | https://ticketmaster.evyy.net/c/252938/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fevent%2FZ7r9jZ1Ad4w_w | http://www.lincolncenter.org/venue/david-geffen-hall?utm_source=jambase | https://ticketron.com/tickets/5136843/new-york-philharmonic-susanna-malkki-esperanza-spalding-stravinsky-lara-tickets-thu-mar-30-2023-david-geffen-hall-at-lincoln-center,next_month
Circa Waves,27 Mar,"7:00 pm GMT-5,11:00 pm GMT-5",The Bowery Ballroom,"6 Delancey St, New York, NY, United States",https://www.vividseats.com/circa-waves-tickets-new-york-bowery-ballroom-3-27-2023--concerts-alternative/production/4145883?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/t/1026427684?came_from=209 | https://www.cheaptickets.com/events/tickets/circa-waves-5362903 | https://gametime.co/concert/circa-waves-tickets/3-27-2023-new-york-ny-bowery-ballroom/events/63456f92b421a2000185f894?utm_medium=organic&utm_source=microformat | https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fcirca-waves-new-york-new-york-03-27-2023%2Fevent%2F00005D37C1E07041,next_month
Unwound,12 Mar,"7:00 pm GMT-5,11:00 pm GMT-5",Irving Plaza,"17 Irving Pl, New York, NY, United States",https://www.vividseats.com/unwound-tickets-new-york-irving-plaza-3-12-2023--concerts-rock/production/4022353?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/t/1025714075?came_from=209 | https://festivaly.eu/en/unwound-irving-plaza-new-york-2023-2 | https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Funwound-new-york-new-york-03-12-2023%2Fevent%2F00005CE8F3E6A29A | https://seatgeek.com/unwound-tickets/new-york-new-york-irving-plaza-2023-03-12-7-pm/concert/5750109,next_month
A Beautiful Noise,28 Mar,"7:00 pm GMT-5,10:00 pm GMT-5",Broadhurst Theatre,"235 W 44th St, New York, NY, United States",https://www.vividseats.com/a-beautiful-noise-tickets-new-york-broadhurst-theatre-3-28-2023--theater-musical/production/3988015?utm_medium=organic&utm_source=google_eventsearch | https://www.ticketsmarter.com/e/a-beautiful-noise-the-neil-diamond-musical-tickets-new-york-3-28-2023-broadhurst-theatre/5191956 | https://www.empiretickets.com/events/broadway_tickets/5191956/a_beautiful_noise_-_the_neil_diamond_musical_2023-03-28_19_00_00 | https://www.ticketwarehouse.com/events/musicals-tickets/2094003/a-beautiful-noise-2023-03-28-19-00-00 | https://seatgeek.com/a-beautiful-noise-new-york-tickets/broadhurst-theatre-2023-03-28-7-pm/broadway/5730509,next_month
Lohengrin - Wagner,"10 Mar,25 Mar","6:00 pm GMT-5,7:00 pm GMT-5",Metropolitan Opera House,"30 Lincoln Center Plaza, New York, NY, United States",https://www.music-opera.com/en/the-metropolitan-opera-etats-unis-new-york-ny/lohengrin-wagner-1205294.html | https://seatgeek.com/metropolitan-opera-new-york-tickets/opera/2023-03-10-6-pm/5711677 | https://pix11.com/calendar/#!/details/Michael-Tilson-Thomas-w-New-York-Philharmonic/10715897/2023-03-10T20 | https://www.vividseats.com/metropolitan-opera-tickets-new-york-metropolitan-opera-house-3-10-2023--theater-opera/production/3887663 | https://www.stubhub.com/lohengrin-new-york-tickets-3-10-2023/event/105255952/,next_month
Obscura @ Gramercy Theatre,4 Mar,"6:30 pm GMT-5,10:30 pm GMT-5",Gramercy Theatre,"127 E 23rd St, New York, NY, United States",https://www.songkick.com/concerts/40771015-fleshgod-apocalypse-at-gramercy-theatre?utm_medium=organic&utm_source=microformat | https://www.bandsintown.com/t/103939065?came_from=209 | https://prf.hn/click/camref:1011l9QnS/destination:https://www.stubhub.com/fleshgod-apocalypse-new-york-tickets-3-4-2023/event/151265137/ | https://ticketmaster.evyy.net/c/252938/271177/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Ffleshgod-apocalypse-obscura-new-york-new-york-03-04-2023%2Fevent%2F00005D7CE2DD5357 | https://click.linksynergy.com/deeplink?id=4PGeUcTDwJs&mid=47126&murl=https%3A%2F%2Fseatgeek.com%2Ffleshgod-apocalypse-with-obscura-tickets%2Fnew-york-new-york-gramercy-theatre-2023-03-04-6-30-pm%2Fconcert%2F5886172%3Faid%3D13185,next_month
Meet Me @ The Altar,2 Mar,"6:30 pm GMT-5,10:30 pm GMT-5",Gramercy Theatre,"127 E 23rd St, New York, NY, United States",https://festivaly.eu/en/meet-me-at-the-altar-gramercy-theatre-new-york-2023 | https://prf.hn/click/camref:1011l9QnS/destination:https://www.stubhub.com/meet-me-at-the-altar-new-york-tickets-3-2-2023/event/151235874/ | https://ticketmaster.evyy.net/c/252938/264167/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fmeet-me-the-altar-new-york-new-york-03-02-2023%2Fevent%2F00005D63D2754D9B | https://click.linksynergy.com/deeplink?id=4PGeUcTDwJs&mid=47126&murl=https%3A%2F%2Fseatgeek.com%2Fyoung-culture-tickets%2Fnew-york-new-york-gramercy-theatre-2023-03-02-6-30-pm%2Fconcert%2F5871049%3Faid%3D13185 | https://www.ticketsmarter.com/e/meet-me-at-the-altar-tickets-new-york-3-2-2023-gramercy-theatre/5432337,next_month
A Beautiful Noise,19 Mar,"3:00 pm GMT-5,8:00 pm GMT-5",Broadhurst Theatre,"235 W 44th St, New York, NY, United States",https://www.vividseats.com/a-beautiful-noise-tickets-new-york-broadhurst-theatre-3-19-2023--theater-musical/production/3988006?utm_medium=organic&utm_source=google_eventsearch | https://www.ticketsmarter.com/e/a-beautiful-noise-the-neil-diamond-musical-tickets-new-york-3-19-2023-broadhurst-theatre/5191947 | https://www.ticketsource.com/2093994/A-Beautiful-Noise | https://seatgeek.com/a-beautiful-noise-new-york-tickets/broadhurst-theatre-2023-03-19-3-pm/broadway/5730500 | https://local.aarp.org/event/a-beautiful-noise-2023-03-19-tm-new-york-ny.html,next_month
Ravi Coltrane,"7 Mar,12 Mar","8:00 pm GMT-5,11:45 pm GMT-5",Blue Note Jazz Club,"131 W 3rd St, New York, NY, United States",https://festivaly.eu/en/ravi-coltrane-blue-note-jazz-club-new-york-2023-6 | https://ne-np.facebook.com/events/blue-note-new-york/ravi-coltrane/654527136162763/ | https://www.songkick.com/concerts/40753557-ravi-coltrane-at-blue-note-jazz-club | https://patch.com/new-york/new-york-city/calendar/event/20230307/1990869/ravi-coltrane | https://local.aarp.org/event/ravi-coltrane-2023-03-07-tm-new-york-ny.html,next_month
Allison Russell,15 Mar,7:00 pm GMT-5,Carnegie Hall,"881 7th Ave, New York, NY, United States",https://www.songkick.com/concerts/40795833-allison-russell-at-carnegie-hall?utm_medium=organic&utm_source=microformat | https://www.bandsintown.com/t/103971110?came_from=209,next_month
Our Last Night,"25 Mar,26 Mar","7:00 pm GMT-5,12:00 am GMT-5",Irving Plaza,"17 Irving Pl, New York, NY, United States",https://ticketmaster.evyy.net/c/253185/264167/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Four-last-night-the-welcome-back-new-york-new-york-03-25-2023%2Fevent%2F00005D4CF38D815E | https://www.vividseats.com/our-last-night-tickets-new-york-irving-plaza-3-25-2023--concerts-alternative/production/4158922?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/t/103845102?came_from=209 | https://seatgeek.com/our-last-night-with-fame-on-fire-16-tickets/new-york-new-york-irving-plaza-2023-03-25-7-pm/concert/5847460 | https://donyc.com/artists/our-last-night,next_month
New Edition,19 Mar,"7:00 pm GMT-5,10:00 pm GMT-5",Prudential Center,"25 Lafayette St, Newark, NJ, United States",https://www.axs.com/events/461612 | https://www.songkick.com/concerts/40796886-new-edition-at-prudential-center?utm_medium=organic&utm_source=microformat | https://suitehop.com/venues/prudential-center-suites/new-edition-march-19-2023-700-pm/shared-suite-202719 | https://seatgeek.com/new-edition-with-keith-sweat-guy-and-tank-tickets/newark-new-jersey-prudential-center-2023-03-19-7-pm/concert/5895435 | https://www.livenation.com/event/vvG1FZ9bJiINSX/new-edition-legacy-tour-with-keith-sweat-and-guy,next_month
Eddie Benjamin,14 Mar,"7:00 pm GMT-5,9:00 pm GMT-5",Baby's All Right,"146 Broadway, Brooklyn, NY, United States",https://www.seetickets.us/event/Eddie-Benjamin/482238 | https://www.bandsintown.com/a/15499875-eddie-benjamin | https://www.unation.com/event/eddie-benjamin-11940419 | https://www.ohmyrockness.com/bands/eddie-benjamin | https://www.jambase.com/band/eddie-benjamin,next_month
Mod Sun @ Irving Plaza,15 Mar,"7:00 pm GMT-5,11:00 pm GMT-5",Irving Plaza,"17 Irving Pl, New York, NY, United States",https://www.songkick.com/concerts/40749911-mod-sun-at-irving-plaza?utm_medium=organic&utm_source=microformat | https://www.vividseats.com/mod-sun-tickets-new-york-irving-plaza-3-15-2023--concerts-rap-hip-hop/production/4206406?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/t/103911169?came_from=209 | https://ticketmaster.evyy.net/c/253185/264167/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fmod-sun-new-york-new-york-03-15-2023%2Fevent%2F00005D6FEC385351 | https://seatgeek.com/mod-sun-tickets/nyc,next_month
Turangalîla Symphonie - Messiaen,"17 Mar,19 Mar","8:00 pm GMT-5,2:00 pm GMT-5",David Geffen Hall,"10 Lincoln Center Plaza, New York, NY, United States",https://www.music-opera.com/en/lincoln-center-david-geffen-hall-etats-unis-new-york-ny/turangalila-symphonie-messiaen-1227878.html | https://bachtrack.com/22/291/view/turangalila-symphonie-lincoln-center-david-geffen-hall-17-march-2023/363314 | https://local.aarp.org/event/new-york-philharmonic-2023-03-17-tm-new-york-ny.html | https://www.rateyourseats.com/mobile/tickets/events/new-york-philharmonic-turangalilasymphonie-march-17-2023-3942768 | https://www.stagefronttickets.com/events/3942768/new-york-philharmonic-turangalila-symphonie-tickets-david-geffen-hall,next_month
Hollie Cook,18 Mar,"7:30 pm GMT-5,10:30 pm GMT-5",Elsewhere,"599 Johnson Ave, Brooklyn, NY, United States",https://dice.fm/event/667n8-hollie-cook-18th-mar-elsewhere-the-hall-new-york-tickets | https://www.songkick.com/concerts/40732154-hollie-cook-at-hall-elsewhere?utm_medium=organic&utm_source=microformat | https://www.bandsintown.com/t/1026487120?came_from=209 | https://www.elsewherebrooklyn.com/promo/take-5 | https://donyc.com/events/2023/3/18/hollie-cook-tickets,next_month
Goose (USA) @ Capitol Theatre,12 Mar,7:00 pm GMT-5,The Capitol Theatre,"149 Westchester Ave, Port Chester, NY, United States",https://www.bandsintown.com/t/103959105?came_from=209 | https://www.eventticketscenter.com/goose-port-chester-03-12-2023/5438204/t | https://prf.hn/click/camref:1011l9QnS/destination:https://www.stubhub.com/goose-port-chester-tickets-3-12-2023/event/151225502/ | http://ticketmaster.evyy.net/c/252938/264167/4272?u=https://www.ticketmaster.com/event/1D005D69E3071FC9 | https://click.linksynergy.com/deeplink?id=4PGeUcTDwJs&mid=47126&murl=https%3A%2F%2Fseatgeek.com%2Fgoose-tickets%2Fport-chester-new-york-the-capitol-theatre-2023-03-12-7-pm%2Fconcert%2F5875136%3Faid%3D13185,next_month
"2 Results for ""ed bruce""",5 Mar,12:00 pm GMT-5,Count Basie Center for the Arts,"99 Monmouth St, Red Bank, NJ, United States",https://www.eventticketscenter.com/rock-and-roll-playhouse-the-music-of-bruce-springsteen-for-kids-red-bank-03-05-2023/5485698/t | https://www.ticketsmarter.com/e/rock-and-roll-playhouse-the-music-of-bruce-springsteen-for-kids-tickets-red-bank-3-5-2023-the-vogel-at-the-count-basie-center-for-the-arts/5485698 | https://www.ticketmaster.com/search?q=ed%2Bbruce | https://seatgeek.com/the-eddie-testa-band-tickets | https://www.livenation.com/event/G5vVZ9bMjHdjM/rock-n-roll-playhouse-plays-music-of-bruce-springsteen-for-kids,next_month
