Name,Date,Time,Venue,Address,Tickets Buying Urls,Filter
Cash Cash,,,Temple Nightclub San Francisco,"540 Howard St, San Francisco, CA",https://www.songkick.com/concerts/40798345-cash-cash-at-temple?utm_medium=organic&utm_source=microformat | https://www.eventbrite.com/e/cash-cash-at-temple-sf-tickets-484214006127 | https://app.discotech.me/events/37314125-cash-cash-at-temple | https://allevents.in/san%20francisco/cash-cash-at-temple-sf/10000484214006127 | https://dothebay.com/events/2023/3/25/cash-cash-tickets,next_month
Vance Joy,,,Fox Theater,"1807 Telegraph Ave, Oakland, CA",https://festivaly.eu/en/vance-joy-in-our-own-sweet-time-tour-2023-fox-theater-oakland-oakland-2023 | https://www.eventticketscenter.com/vance-joy-oakland-03-09-2023/5178698/t | https://www.ticketpickers.shop/events/vance-joy_oakland-ca_fox-theater-oakland_2023-03-09-20-00-00/2093273 | https://www.stagefronttickets.com/events/3981180/vance-joy-tickets-fox-theater-oakland | https://allevents.in/oakland/vance-joy-in-our-own-sweet-time-tour-2023/210001597423703,next_month
Salvatore Ganacci,,,1015 Folsom,"1015 Folsom St, San Francisco, CA",https://wl.seetickets.us/event/Salvatore-Ganacci/527370 | https://www.eventticketscenter.com/salvatore-ganacci-san-francisco-03-09-2023/5542079/t | https://www.closeseats.com/san-francisco/techno-electronic/salvatore-ganacci-tickets/5542079 | https://www.kron4.com/community/calendar/?_escaped_fragment_=/show/?start=2022-03-21#!/details/Salvatore-Ganacci/11418233/2023-03-09T21 | https://dothebay.com/events/2023/3/9/salvatore-ganacci-tickets,next_month
LF System,,,Monarch,"101 6th St, San Francisco, CA",https://www.axs.com/events/468006/lf-system-tickets | https://dothebay.com/events/2023/3/18/lf-system-tickets | https://www.eventbrite.com/e/lf-system-tickets-533999024457 | https://www.stereoboard.com/lf-system-tickets/san-francisco | https://app.discotech.me/events/37350002-lf-system-at-monarch,next_month
Flying Actor Studio Presents: UP FOR AIR!,,,Stage Werx Theatre,"446 Valencia St, San Francisco, CA",https://www.broadwayworld.com/regionalbuytickets.cfm?id=3710667&advertiser=2&website=https://www.FlyingActorStudio.com | https://dothebay.com/events/2023/2/17/flying-actor-studio-presents-up-for-air-tickets,next_month
PUP & Joyce Manor,,"8:30 PM GMT-5,8:30 PM GMT-5",The Regency Ballroom,"1300 Van Ness Ave, San Francisco, CA",https://www.axs.com/events/456481/pup-joyce-manor-tickets | https://www.kron4.com/community/calendar/?_escaped_fragment_=/show/?start=2022-03-28#!/details/Joyce-Manor-PUP/11174202/2023-03-11T19 | https://www.facebook.com/events/the-regency-ballroom/pup-joyce-manor/3249251112008817/ | https://dothebay.com/events/2023/3/11/pup-joyce-manor-tickets | https://www.ticketswap.com/event/pup-joyce-manor/f7a189f0-c426-4f31-aec0-3889c6f92a7b,next_month
Amadou & Mariam,,"8:00 PM GMT-5,7:30 PM GMT-5",SFJAZZ,"201 Franklin St, San Francisco, CA",https://www.songkick.com/concerts/40649597-amadou-and-mariam-at-sf-jazz-festival?utm_medium=organic&utm_source=microformat | https://www.eventticketscenter.com/amadou-mariam-san-francisco-03-17-2023/5570276/t | https://www.kron4.com/community/calendar/?_escaped_fragment_=/show/?start=2022-03-29#!/details/Amadou-Mariam/10898776/2023-03-17T20 | https://dothebay.com/events/2023/3/17/amadou-mariam-tickets | https://bayarearegistry.com/event/amadou-mariam/2023-03-17/,next_month
Amy Grant,,"11:00 AM GMT-5,1:30 PM GMT-5",Lesher Center for the Arts,"1601 Civic Dr, Walnut Creek, CA",https://festivaly.eu/en/amy-grant-dean-lesher-regional-center-for-the-arts-hofmann-walnut-creek-2023 | https://www.closeseats.com/walnut-creek/pop-rock-concerts/amy-grant-tickets/5157461 | https://www.walnut-creek.org/Home/Components/Calendar/Event/14882/18?toggle=all | https://www.lesherartscenter.org/Home/Components/Calendar/Event/14882/3094 | https://lesherartscenter.showare.com/eventperformances.asp?evt=1610,next_month
Zakir Hussain and Masters of Percussion,,,Cal Performances,"101 Zellerbach Hall, Berkeley, CA",https://www.closeseats.com/berkeley/general-world/zakir-hussain-and-the-masters-of-percussion-tickets/5300830 | https://calperformances.org/presskit/2022-23/zakir-hussain-and-masters-of-percussion-2223/ | https://www.kron4.com/community/calendar/?_escaped_fragment_=%2Fshow%2F%3Fstart#!/details/Zakir-Hussain-and-Masters-of-Percussion/11313657/2023-03-11T20 | https://datebook.sfchronicle.com/event/classical/zakir-hussain-and-masters-of-percussion/ | https://dothebay.com/events/2023/3/11/zakir-hussain-and-masters-of-percussion-tickets,next_month
Borgore at Temple SF,,,Temple Nightclub San Francisco,"540 Howard St, San Francisco, CA",https://www.eventbrite.com/e/borgore-at-temple-sf-tickets-503969194427 | https://app.discotech.me/events/37327668-borgore-at-temple | https://allevents.in/san%20francisco/borgore-at-temple-sf/10000503969194427 | https://www.rateyourseats.com/mobile/tickets/events/borgore-march-17-2023-4261459,next_month
Amadou & Mariam,,"7:30 PM GMT-5,7:30 PM GMT-5",SFJAZZ,"201 Franklin St, San Francisco, CA",https://www.songkick.com/concerts/40649595-amadou-and-mariam-at-sf-jazz-festival?utm_medium=organic&utm_source=microformat | https://www.eventticketscenter.com/amadou-mariam-san-francisco-03-16-2023/5570275/t | https://www.sfjazz.org/tickets/productions/amadou-mariam-2223/ | https://bayarearegistry.com/event/amadou-mariam/2023-03-16/ | https://www.rateyourseats.com/mobile/tickets/events/amadou-and-mariam-march-16-2023-4264418,next_month
Lost Kings,,,1015 Folsom,"1015 Folsom St, San Francisco, CA",https://www.seetickets.us/event/Lost-Kings/520686 | https://www.closeseats.com/san-francisco/techno-electronic/lost-kings-tickets/5463064 | https://www.kron4.com/community/calendar/?_escaped_fragment_=/show/?start=2022-03-25#!/details/Lost-Kings/11222751/2023-03-10T22 | https://local.aarp.org/event/lost-kings-2023-03-10-jb-san-francisco-ca.html | https://app.discotech.me/events/37309701-lost-kings-at-1015-folsom,next_month
Roger Sanchez,,,Halcyon SF,"314 11th St, San Francisco, CA",https://dice.fm/event/ew6e6-roger-sanchez-3rd-mar-halcyon-sf-san-francisco-tickets | https://ra.co/events/1659504 | https://dothebay.com/events/2023/3/3/roger-sanchez-tickets | https://app.discotech.me/events/37344336-roger-sanchez-at-halcyon,next_month
King Tuff,,,The Chapel,"777 Valencia St, San Francisco, CA",https://www.seetickets.us/event/King-Tuff/513616 | https://www.closeseats.com/san-francisco/alternative/king-tuff-tickets/5395740 | https://dothebay.com/events/2023/3/4/king-tuff-tickets | https://allevents.in/san%20francisco/spectre | https://www.ticketswap.com.au/event/king-tuff/regular-tickets/083cf6dc-3d53-4c10-bbcd-4051ab59b57b/2656941,next_month
Delta Rae,,,"Harding Theater, 628 Divisadero St, San Francisco, CA",,https://www.ticketweb.com/event/delta-rae-the-independent-tickets/12582185 | https://allevents.in/san%20francisco/strawberry-guy/210002133508998 | https://www.closeseats.com/san-francisco/alternative/delta-rae-tickets/5379689 | http://theindependentsf.com/event/12582185/delta-rae/ | https://dothebay.com/events/2023/3/23/strawberry-guy-tickets,next_month
Marin Theatre Company’s ‘Justice’,,"7:30 PM GMT-5,7:30 PM GMT-5",Marin Theatre Company,"397 Miller Ave, Mill Valley, CA",https://datebook.sfchronicle.com/event/theater/marin-theatre-companys-justice/,next_month
JERRO at Audio SF,,"9:30 PM GMT-5,2:30 AM GMT-5",Audio Nightclub,"316 11th St, San Francisco, CA",https://www.songkick.com/concerts/40710427-jerro-at-audio?utm_medium=organic&utm_source=microformat | https://www.eventbrite.com/e/jerro-tickets-452383470137 | https://allevents.in/san%20francisco/jerro/10000452383470137 | https://www.facebook.com/events/audio-san-francisco/jerro-at-audio-sf/802864214120476/ | https://dothebay.com/events/2023/3/4/jerro-at-audio-sf-tickets,next_month
American Authors: Best Night of My Life Tour with Billy Raffoul,,,August Hall,"420 Mason St, San Francisco, CA",https://www.eventticketscenter.com/american-authors-san-francisco-03-09-2023/5465558/t | https://www.closeseats.com/san-francisco/alternative/american-authors-tickets/5465558 | https://www.presalepasswordinfo.com/getevent?id=418644 | https://www.augusthallsf.com/event/12718995/american-authors-best-night-of-my-life-tour-with-billy-raffoul/ | https://www.kron4.com/community/calendar/?_escaped_fragment_=/show/?start=2022-03-22#!/details/American-Authors-Best-Night-of-My-Life-Tour-with-Billy-Raffoul/11238255/2023-03-09T20,next_month
North Mississippi Allstars,,,The Independent,"628 Divisadero St, San Francisco, CA",https://www.songkick.com/concerts/40775414-north-mississippi-allstars-at-independent?utm_medium=organic&utm_source=microformat | https://www.eventticketscenter.com/north-mississippi-all-stars-san-francisco-03-10-2023/5473746/t | https://www.closeseats.com/san-francisco/jazz-blues/north-mississippi-all-stars-tickets/5473746 | https://www.ticketsource.com/2215854/North-Mississippi-Allstars | http://theindependentsf.com/event/12726425/north-mississippi-allstars/,next_month
Alexander String Quartet with Robert Greenberg | Host · Lecturer,,"10:00  GMT-5,11:30 AM GMT-5",Herbst Theatre,"401 Van Ness Ave, San Francisco, CA",https://secure.sfperformances.org/3438/3444 | https://dothebay.com/events/2023/3/11/alexander-string-quartet-robert-greenberg-host-lecturer-tickets | https://patch.com/california/san-francisco/calendar/event/20230311/7dafb81c-ec27-444c-ac4e-79ac8b45548b/sf-performances-presents-alexander-string-quartet-bob-greenberg | https://events.com/r/en_US/event/sf-performances-presents-alexander-string-quartet--bob-greenberg-sf-march-881719,next_month
[POSTPONED] The Cadillac Three,,,Great American Music Hall,"859 O'Farrell St, San Francisco, CA",https://dothebay.com/events/2023/3/11/the-cadillac-three-postponed-tickets,next_month
"Seth Troxler, Jaden Thompson, Demi Riquísimo",,,Public Works,"161 Erie St, San Francisco, CA",https://www.eventbrite.com/e/seth-troxler-jaden-thompson-demi-riquisimo-presented-by-ayli-pw-tickets-513323102217 | https://ra.co/events/1642643 | https://dothebay.com/events/2023/3/4/seth-troxler-jaden-thompson-demi-riquisimo-tickets | http://events.noisepop.com/events/2023/3/4/seth-troxler-jaden-thompson-demi-riquisimo-tickets | https://app.discotech.me/events/37332910-seth-troxler-jaden-thompson-demi-riquisimo-presented-by-ayli-and-pw-at-public-works,next_month
San Jose Jazz Winter Fest 2023,,,San Jose Jazz,"310 S 1st St, San Jose, CA",https://www.songkick.com/festivals/969204-san-jose-jazz-winter-fest/id/40838275-san-jose-jazz-winter-fest-2023?utm_medium=organic&utm_source=microformat | https://www.emol.org/calendar/event/san-jose-jazz-2023-winter-fest/,next_month
DJ Mark Farina,,,The Midway,"900 Marin St, San Francisco, CA",https://www.tixr.com/groups/midwaysf/events/mark-farina-and-homero-espinosa-58317 | https://www.vividseats.com/dj-mark-farina-tickets-san-francisco-the-midway---san-francisco-3-25-2023--concerts-dance-electronica/production/4249717?utm_medium=organic&utm_source=google_eventsearch | https://ra.co/events/1646849 | https://dothebay.com/events/2023/3/25/mark-farina-and-homero-espinosa-tickets,next_month
Bon Entendeur,,,1015 Folsom,"1015 Folsom St, San Francisco, CA",https://www.seetickets.us/event/Bon-Entendeur/520068 | https://www.eventticketscenter.com/bon-entendeur-san-francisco-03-02-2023/5455047/t | https://www.closeseats.com/san-francisco/general-world/bon-entendeur-tickets/5455047 | https://www.ticketsource.com/2206025/Bon-Entendeur | https://www.kron4.com/community/calendar#!/details/Bon-Entendeur/11222750/2023-03-02T22,next_month
Tritonal,,,Temple Nightclub San Francisco,"540 Howard St, San Francisco, CA",https://www.tixr.com/groups/templesf/events/tritonal-at-temple-sf-61450 | https://dothebay.com/events/2023/3/4/tritonal-tickets | https://app.discotech.me/events/37349495-tritonal-at-temple-sf-at-temple,next_month
Vancouver Sleep Clinic,,,"Harding Theater, 628 Divisadero St, San Francisco, CA",,https://perto.com/us/san-francisco-4927/the-independent-557141/vancouver-sleep-clinic-5682956/ | https://festivaly.eu/en/vancouver-sleep-clinic-the-independent-san-francisco-2023 | http://theindependentsf.com/event/12747765/vancouver-sleep-clinic/ | https://dothebay.com/events/2023/3/18/vancouver-sleep-clinic-tickets | https://www.songkick.com/concerts/40800686-vancouver-sleep-clinic-at-independent,next_month
Play & Six,,"7:30 PM GMT-5,2:20 PM GMT-5",Orpheum Theatre,"1192 Market St, San Francisco, CA",https://www.ticketsource.com/2130335/Six-The-Musical | https://www.kron4.com/community/calendar/?_escaped_fragment_=/show/?start=2022-08-11#!/details/Play-Six/10692755/2023-02-21T19 | https://m.facebook.com/events/orpheum-theatre/six/718435689886371/ | https://www.todaytix.com/sf-bay-area/shows/27763-six | https://bayarearegistry.com/venue/orpheum-theatre/,next_month
San Francisco Symphony,,"2:30 AM GMT-5,2:30 AM GMT-5","Davies Symphony Hall, 201 Van Ness Ave, San Francisco, CA",,https://www.eventticketscenter.com/san-francisco-symphony-black-panther-san-francisco-03-24-2023/5230893/t | https://www.feefreeticket.com/san-francisco-symphony-black-panther-davies-symphony-hall/5230893 | https://dothebay.com/events/2023/3/24/black-panther-tickets | https://www.songkick.com/concerts/40549199-san-francisco-symphony-at-davies-symphony-hall | https://bayarearegistry.com/event/black-panther/2023-03-24/,next_month
Diva Royale - Drag Queen Show San Francisco,,"1:30  GMT-5,2:30 PM GMT-5",Stratos Nightclub,"358 Ocean Ave, San Francisco, CA",https://tixel.com/music-tickets/2023/03/05/diva-royale-drag-queen-show-san-2 | https://allevents.in/san%20francisco/diva-royale-drag-queen-show-san-francisco/10000158946295649,next_month
The Elements,,,Louise M. Davies Symphony Hall,"201 Van Ness Ave, San Francisco, CA",https://www.vividseats.com/san-francisco-youth-orchestra-tickets-san-francisco-davies-symphony-hall-3-18-2023--concerts-classical/production/4017366?utm_medium=organic&utm_source=google_eventsearch | https://www.boxofficeticketsales.com/5230951/san-francisco-youth-orchestra-daniel-stewart-the-elements-tickets-sat-3-18-2023-davies-symphony-hall | https://dothebay.com/events/2023/3/18/the-elements-tickets | https://www.unation.com/event/11574708 | https://www.ticketclub.com/tickets/san-francisco-youth-orchestra-daniel-stewart-the-elements-2023-03-18-5230951,next_month
Turnstile,,,The Warfield,"982 Market St, San Francisco, CA",https://www.axs.com/events/456819/turnstile-tickets | https://www.kron4.com/community/calendar/?_escaped_fragment_=/show/?start=2022-03-09#!/details/Turnstile/10488599/2023-03-01T18 | https://dothebay.com/events/2023/3/1/turnstile-rescheduled-with-jpegmafia-tickets | https://www.songkick.com/concerts/40743408-turnstile-at-warfield | https://www.last.fm/event/4679868+Turnstile+at+The+Warfield+on+01+March+2023,next_month
William Black,,,The Midway,"900 Marin St, San Francisco, CA",https://www.insomniac.com/events/william-black-2023-03-03-san-francisco-ca/ | https://www.tixr.com/groups/midwaysf/events/william-black-at-the-midway-59995 | https://partyflock.nl/order_ticket/447005 | https://www.thesixfifty.com/calendar/?_escaped_fragment_=/show/?start=2021-12-25#!/details/Tsu-Nami-William-Black-Midnight-Kids/11436632/2023-03-03T20 | https://dothebay.com/events/2023/3/3/william-black-tickets,next_month
Krooked Kings,,,Cafe Du Nord,"2174 Market St, San Francisco, CA",https://www.ticketweb.com/event/krooked-kings-cafe-du-nord-tickets/12662295 | https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketweb.com%2Fevent%2Fkrooked-kings-cafe-du-nord-tickets%2F12662295 | https://dothebay.com/events/2023/3/4/krooked-kings-tickets | https://www.songkick.com/concerts/40753720-krooked-kings-at-cafe-du-nord | https://local.aarp.org/event/krooked-kings-2023-03-04-jb-san-francisco-ca.html,next_month
Henrik Schwarz + Kettama,,,1015 Folsom,"1015 Folsom St, San Francisco, CA",https://www.seetickets.us/event/Henrik-SchwarzKettamaBrinaKnauss/529604 | https://www.eventticketscenter.com/henrik-schwarz-kettama-san-francisco-03-03-2023/5569771/t | https://m.facebook.com/events/1260703598137241/ | https://dothebay.com/events/2023/3/3/henrik-schwarz-kettama-tickets | https://edmtrain.com/tours/henrik-schwarz-3226,next_month
Wax Tailor,,,The Regency Ballroom,"1300 Van Ness Ave, San Francisco, CA",https://www.axs.com/events/453161/wax-tailor-tickets | https://www.kron4.com/community/calendar/?_escaped_fragment_=/show/?start=2022-05-30#!/details/Wax-Tailor/11039781/2023-03-10T19 | https://dothebay.com/events/2023/3/10/wax-tailor-tickets | https://www.songkick.com/concerts/40699579-wax-tailor-at-regency-ballroom | https://www.ticketswap.com/event/wax-tailor/c08a67df-3957-4038-a7f5-12b94f89a4fc,next_month
San Francisco: Six,,,Orpheum Theatre,"1192 Market St, San Francisco, CA",https://www.kkiq.com/event/san-francisco-six-2/,next_month
Adam Ray,,"8:00 PM GMT-5,9:45 PM GMT-5",The Punch Line San Francisco,"444 Battery St, San Francisco, CA",https://www.stagefronttickets.com/events/4236241/adam-ray-tickets-punch-line-san-francisco | https://dothebay.com/events/2023/3/1/adam-ray-tickets | https://www.livenation.com/event/G5vYZ9blOuPo3/adam-ray | https://local.aarp.org/event/adam-ray-2023-03-01-tm-san-francisco-ca.html | https://www.irl.com/adam-ray/vSEsNFzpdx,next_month
